nodenumber     x-coordinate     y-coordinate 
      2131  8.780033003E-01  4.583333333E-01 
      2132  8.979579208E-01  4.583333333E-01 
      2133  9.179125413E-01  4.583333333E-01 
      2134  9.378671617E-01  4.583333333E-01 
      2135  9.578217822E-01  4.583333333E-01 
      2136  9.777764026E-01  4.583333333E-01 
      2137  9.977310231E-01  4.583333333E-01 
      2138  1.980361823E+00  4.583587157E-01 
      2139  1.155036643E+00  4.591086986E-01 
      2140  1.587470879E+00  4.592739246E-01 
      2141  1.725008898E+00  4.594370434E-01 
      2142  1.449904549E+00  4.596150087E-01 
      2143  1.862518605E+00  4.601043652E-01 
      2144  1.312309907E+00  4.604602959E-01 
      2145  1.017383356E+00  4.609984062E-01 
      2146  2.000000000E+00  4.612758900E-01 
      2147  1.174686954E+00  4.618097859E-01 
      2148  1.607115123E+00  4.620830554E-01 
      2149  1.744651120E+00  4.622821887E-01 
      2150  1.469550815E+00  4.623881251E-01 
      2151  1.882158804E+00  4.629855250E-01 
      2152  1.331958196E+00  4.631973977E-01 
      2153  1.037035689E+00  4.636634790E-01 
      2154  1.194337265E+00  4.645108733E-01 
      2155  1.626759367E+00  4.648921862E-01 
      2156  1.764293341E+00  4.651273341E-01 
      2157  1.489197081E+00  4.651612414E-01 
      2158  1.901799003E+00  4.658666848E-01 
      2159  1.351606484E+00  4.659344995E-01 
      2160  1.056688022E+00  4.663285518E-01 
      2161  1.213987575E+00  4.672119606E-01 
      2162  1.646403611E+00  4.677013171E-01 
      2163  1.508843348E+00  4.679343577E-01 
      2164  1.783935563E+00  4.679724794E-01 
      2165  1.371254773E+00  4.686716013E-01 
      2166  1.921439203E+00  4.687478447E-01 
      2167  1.076340355E+00  4.689936247E-01 
      2168  1.233637886E+00  4.699130479E-01 
      2169  1.666047855E+00  4.705104479E-01 
      2170  1.528489614E+00  4.707074740E-01 
      2171  1.803577784E+00  4.708176247E-01 
      2172  1.390903061E+00  4.714087032E-01 
      2173  1.941079402E+00  4.716290045E-01 
      2174  1.095992688E+00  4.716586975E-01 
      2175  1.253288196E+00  4.726141353E-01 
      2176  1.685692099E+00  4.733195787E-01 
      2177  1.548135880E+00  4.734805904E-01 
      2178  1.823220006E+00  4.736627700E-01 
      2179  1.410551349E+00  4.741458050E-01 
      2180  1.115645020E+00  4.743237703E-01 
      2181  1.960719601E+00  4.745101643E-01 
      2182  1.272938507E+00  4.753152226E-01 
      2183  1.705336342E+00  4.761287095E-01 
      2184  1.567782146E+00  4.762537067E-01 
      2185  1.842862227E+00  4.765079153E-01 
      2186  1.430199638E+00  4.768829068E-01 
      2187  1.135297353E+00  4.769888431E-01 
      2188  1.980359801E+00  4.773913241E-01 
      2189  1.292588818E+00  4.780163099E-01 
      2190  1.724980586E+00  4.789378403E-01 
      2191  1.587428412E+00  4.790268230E-01 
      2192  2.659909330E-16  4.791666667E-01 
      2193  1.995255776E-02  4.791666667E-01 
      2194  3.990511551E-02  4.791666667E-01 
      2195  5.985767327E-02  4.791666667E-01 
      2196  7.981023102E-02  4.791666667E-01 
      2197  9.976278878E-02  4.791666667E-01 
      2198  1.197153465E-01  4.791666667E-01 
      2199  1.396679043E-01  4.791666667E-01 
      2200  1.596204620E-01  4.791666667E-01 
      2201  1.795730198E-01  4.791666667E-01 
      2202  1.995255776E-01  4.791666667E-01 
      2203  2.194781353E-01  4.791666667E-01 
      2204  2.394306931E-01  4.791666667E-01 
      2205  2.593832508E-01  4.791666667E-01 
      2206  2.793358086E-01  4.791666667E-01 
      2207  2.992883663E-01  4.791666667E-01 
      2208  3.192409241E-01  4.791666667E-01 
      2209  3.391934818E-01  4.791666667E-01 
      2210  3.591460396E-01  4.791666667E-01 
      2211  3.790985974E-01  4.791666667E-01 
      2212  3.990511551E-01  4.791666667E-01 
      2213  4.190037129E-01  4.791666667E-01 
      2214  4.389562706E-01  4.791666667E-01 
      2215  4.589088284E-01  4.791666667E-01 
      2216  4.788613861E-01  4.791666667E-01 
      2217  4.988139439E-01  4.791666667E-01 
      2218  5.187665017E-01  4.791666667E-01 
      2219  5.387190594E-01  4.791666667E-01 
      2220  5.586716172E-01  4.791666667E-01 
      2221  5.786241749E-01  4.791666667E-01 
      2222  5.985767327E-01  4.791666667E-01 
      2223  6.185292904E-01  4.791666667E-01 
      2224  6.384818482E-01  4.791666667E-01 
      2225  6.584344059E-01  4.791666667E-01 
      2226  6.783869637E-01  4.791666667E-01 
      2227  6.983395215E-01  4.791666667E-01 
      2228  7.182920792E-01  4.791666667E-01 
      2229  7.382446370E-01  4.791666667E-01 
      2230  7.581971947E-01  4.791666667E-01 
      2231  7.781497525E-01  4.791666667E-01 
      2232  7.981023102E-01  4.791666667E-01 
      2233  8.180548680E-01  4.791666667E-01 
      2234  8.380074257E-01  4.791666667E-01 
      2235  8.579599835E-01  4.791666667E-01 
      2236  8.779125413E-01  4.791666667E-01 
      2237  8.978650990E-01  4.791666667E-01 
      2238  9.178176568E-01  4.791666667E-01 
      2239  9.377702145E-01  4.791666667E-01 
      2240  9.577227723E-01  4.791666667E-01 
      2241  9.776753300E-01  4.791666667E-01 
      2242  9.976278878E-01  4.791666667E-01 
      2243  1.862504449E+00  4.793530607E-01 
      2244  1.449847926E+00  4.796200086E-01 
      2245  1.154949686E+00  4.796539160E-01 
      2246  2.000000000E+00  4.802724839E-01 
      2247  1.312239128E+00  4.807173972E-01 
      2248  1.744624830E+00  4.817469712E-01 
      2249  1.017282243E+00  4.817957250E-01 
      2250  1.607074678E+00  4.817999393E-01 
      2251  1.882146671E+00  4.821982060E-01 
      2252  1.174602019E+00  4.823189888E-01 
      2253  1.469496214E+00  4.823571105E-01 
      2254  1.331889439E+00  4.834184846E-01 
      2255  1.036936598E+00  4.844247833E-01 
      2256  1.764269074E+00  4.845561020E-01 
      2257  1.626720944E+00  4.845730557E-01 
      2258  1.194254352E+00  4.849840616E-01 
      2259  1.901788892E+00  4.850433513E-01 
      2260  1.489144503E+00  4.850942123E-01 
      2261  1.351539750E+00  4.861195719E-01 
      2262  1.056590953E+00  4.870538417E-01 
      2263  1.646367210E+00  4.873461720E-01 
      2264  1.783913318E+00  4.873652328E-01 
      2265  1.213906685E+00  4.876491345E-01 
      2266  1.508792791E+00  4.878313141E-01 
      2267  1.921431114E+00  4.878884966E-01 
      2268  1.371190060E+00  4.888206592E-01 
      2269  1.076245308E+00  4.896829000E-01 
      2270  1.666013476E+00  4.901192883E-01 
      2271  1.803557562E+00  4.901743636E-01 
      2272  1.233559018E+00  4.903142073E-01 
      2273  1.528441079E+00  4.905684159E-01 
      2274  1.941073335E+00  4.907336419E-01 
      2275  1.390840371E+00  4.915217465E-01 
      2276  1.095899663E+00  4.923119583E-01 
      2277  1.685659742E+00  4.928924046E-01 
      2278  1.253211351E+00  4.929792801E-01 
      2279  1.823201805E+00  4.929834944E-01 
      2280  1.548089368E+00  4.933055178E-01 
      2281  1.960715557E+00  4.935787872E-01 
      2282  1.410490681E+00  4.942228339E-01 
      2283  1.115554019E+00  4.949410167E-01 
      2284  1.272863683E+00  4.956443529E-01 
      2285  1.705306009E+00  4.956655209E-01 
      2286  1.842846049E+00  4.957926253E-01 
      2287  1.567737656E+00  4.960426196E-01 
      2288  1.980357778E+00  4.964239326E-01 
      2289  1.430140992E+00  4.969239212E-01 
      2290  1.135208374E+00  4.975700750E-01 
      2291  1.292516016E+00  4.983094258E-01 
      2292  1.724952275E+00  4.984386373E-01 
      2293  1.862490293E+00  4.986017561E-01 
      2294  1.587385944E+00  4.987797214E-01 
      2295  2.000000000E+00  4.992690779E-01 
      2296  1.449791303E+00  4.996250085E-01 
      2297  2.775557562E-16  5.000000000E-01 
      2298  1.995049505E-02  5.000000000E-01 
      2299  3.990099010E-02  5.000000000E-01 
      2300  5.985148515E-02  5.000000000E-01 
      2301  7.980198020E-02  5.000000000E-01 
      2302  9.975247525E-02  5.000000000E-01 
      2303  1.197029703E-01  5.000000000E-01 
      2304  1.396534653E-01  5.000000000E-01 
      2305  1.596039604E-01  5.000000000E-01 
      2306  1.795544554E-01  5.000000000E-01 
      2307  1.995049505E-01  5.000000000E-01 
      2308  2.194554455E-01  5.000000000E-01 
      2309  2.394059406E-01  5.000000000E-01 
      2310  2.593564356E-01  5.000000000E-01 
      2311  2.793069307E-01  5.000000000E-01 
      2312  2.992574257E-01  5.000000000E-01 
      2313  3.192079208E-01  5.000000000E-01 
      2314  3.391584158E-01  5.000000000E-01 
      2315  3.591089109E-01  5.000000000E-01 
      2316  3.790594059E-01  5.000000000E-01 
      2317  3.990099010E-01  5.000000000E-01 
      2318  4.189603960E-01  5.000000000E-01 
      2319  4.389108911E-01  5.000000000E-01 
      2320  4.588613861E-01  5.000000000E-01 
      2321  4.788118812E-01  5.000000000E-01 
      2322  4.987623762E-01  5.000000000E-01 
      2323  5.187128713E-01  5.000000000E-01 
      2324  5.386633663E-01  5.000000000E-01 
      2325  5.586138614E-01  5.000000000E-01 
      2326  5.785643564E-01  5.000000000E-01 
      2327  5.985148515E-01  5.000000000E-01 
      2328  6.184653465E-01  5.000000000E-01 
      2329  6.384158416E-01  5.000000000E-01 
      2330  6.583663366E-01  5.000000000E-01 
      2331  6.783168317E-01  5.000000000E-01 
      2332  6.982673267E-01  5.000000000E-01 
      2333  7.182178218E-01  5.000000000E-01 
      2334  7.381683168E-01  5.000000000E-01 
      2335  7.581188119E-01  5.000000000E-01 
      2336  7.780693069E-01  5.000000000E-01 
      2337  7.980198020E-01  5.000000000E-01 
      2338  8.179702970E-01  5.000000000E-01 
      2339  8.379207921E-01  5.000000000E-01 
      2340  8.578712871E-01  5.000000000E-01 
      2341  8.778217822E-01  5.000000000E-01 
      2342  8.977722772E-01  5.000000000E-01 
      2343  9.177227723E-01  5.000000000E-01 
      2344  9.376732673E-01  5.000000000E-01 
      2345  9.576237624E-01  5.000000000E-01 
      2346  9.775742574E-01  5.000000000E-01 
      2347  9.975247525E-01  5.000000000E-01 
      2348  1.154862729E+00  5.001991333E-01 
      2349  1.312168349E+00  5.009744986E-01 
      2350  1.744598541E+00  5.012117536E-01 
      2351  1.882134537E+00  5.014108869E-01 
      2352  1.607034233E+00  5.015168232E-01 
      2353  1.469441613E+00  5.023260958E-01 
      2354  1.017181130E+00  5.025930438E-01 
      2355  1.174517084E+00  5.028281917E-01 
      2356  1.331820682E+00  5.036395714E-01 
      2357  1.764244807E+00  5.039848699E-01 
      2358  1.901778781E+00  5.042200177E-01 
      2359  1.626682521E+00  5.042539251E-01 
      2360  1.489091924E+00  5.050271832E-01 
      2361  1.036837507E+00  5.051860877E-01 
      2362  1.194171439E+00  5.054572500E-01 
      2363  1.351473015E+00  5.063046443E-01 
      2364  1.783891073E+00  5.067579862E-01 
      2365  1.646330810E+00  5.069910269E-01 
      2366  1.921423025E+00  5.070291485E-01 
      2367  1.508742235E+00  5.077282705E-01 
      2368  1.056493885E+00  5.077791315E-01 
      2369  1.213825794E+00  5.080863083E-01 
      2370  1.371125348E+00  5.089697171E-01 
      2371  1.803537339E+00  5.095311026E-01 
      2372  1.665979098E+00  5.097281287E-01 
      2373  1.941067268E+00  5.098382794E-01 
      2374  1.076150262E+00  5.103721753E-01 
      2375  1.528392545E+00  5.104293578E-01 
      2376  1.233480149E+00  5.107153666E-01 
      2377  1.390777681E+00  5.116347899E-01 
      2378  1.823183605E+00  5.123042189E-01 
      2379  1.685627386E+00  5.124652305E-01 
      2380  1.960711512E+00  5.126474102E-01 
      2381  1.095806639E+00  5.129652192E-01 
      2382  1.548042856E+00  5.131304452E-01 
      2383  1.253134505E+00  5.133444250E-01 
      2384  1.410430014E+00  5.142998627E-01 
      2385  1.842829871E+00  5.150773352E-01 
      2386  1.705275675E+00  5.152023324E-01 
      2387  1.980355756E+00  5.154565410E-01 
      2388  1.115463017E+00  5.155582630E-01 
      2389  1.567693166E+00  5.158315325E-01 
      2390  1.272788860E+00  5.159734833E-01 
      2391  1.430082346E+00  5.169649356E-01 
      2392  1.862476137E+00  5.178504515E-01 
      2393  1.724923963E+00  5.179394342E-01 
      2394  1.135119394E+00  5.181513068E-01 
      2395  2.000000000E+00  5.182656718E-01 
      2396  1.587343477E+00  5.185326198E-01 
      2397  1.292443215E+00  5.186025416E-01 
      2398  1.449734679E+00  5.196300084E-01 
      2399  1.882122403E+00  5.206235678E-01 
      2400  1.744572251E+00  5.206765360E-01 
      2401  1.154775772E+00  5.207443507E-01 
      2402  2.891205793E-16  5.208333333E-01 
      2403  1.994843234E-02  5.208333333E-01 
      2404  3.989686469E-02  5.208333333E-01 
      2405  5.984529703E-02  5.208333333E-01 
      2406  7.979372937E-02  5.208333333E-01 
      2407  9.974216172E-02  5.208333333E-01 
      2408  1.196905941E-01  5.208333333E-01 
      2409  1.396390264E-01  5.208333333E-01 
      2410  1.595874587E-01  5.208333333E-01 
      2411  1.795358911E-01  5.208333333E-01 
      2412  1.994843234E-01  5.208333333E-01 
      2413  2.194327558E-01  5.208333333E-01 
      2414  2.393811881E-01  5.208333333E-01 
      2415  2.593296205E-01  5.208333333E-01 
      2416  2.792780528E-01  5.208333333E-01 
      2417  2.992264851E-01  5.208333333E-01 
      2418  3.191749175E-01  5.208333333E-01 
      2419  3.391233498E-01  5.208333333E-01 
      2420  3.590717822E-01  5.208333333E-01 
      2421  3.790202145E-01  5.208333333E-01 
      2422  3.989686469E-01  5.208333333E-01 
      2423  4.189170792E-01  5.208333333E-01 
      2424  4.388655116E-01  5.208333333E-01 
      2425  4.588139439E-01  5.208333333E-01 
      2426  4.787623762E-01  5.208333333E-01 
      2427  4.987108086E-01  5.208333333E-01 
      2428  5.186592409E-01  5.208333333E-01 
      2429  5.386076733E-01  5.208333333E-01 
      2430  5.585561056E-01  5.208333333E-01 
      2431  5.785045380E-01  5.208333333E-01 
      2432  5.984529703E-01  5.208333333E-01 
      2433  6.184014026E-01  5.208333333E-01 
      2434  6.383498350E-01  5.208333333E-01 
      2435  6.582982673E-01  5.208333333E-01 
      2436  6.782466997E-01  5.208333333E-01 
      2437  6.981951320E-01  5.208333333E-01 
      2438  7.181435644E-01  5.208333333E-01 
      2439  7.380919967E-01  5.208333333E-01 
      2440  7.580404290E-01  5.208333333E-01 
      2441  7.779888614E-01  5.208333333E-01 
      2442  7.979372937E-01  5.208333333E-01 
      2443  8.178857261E-01  5.208333333E-01 
      2444  8.378341584E-01  5.208333333E-01 
      2445  8.577825908E-01  5.208333333E-01 
      2446  8.777310231E-01  5.208333333E-01 
      2447  8.976794554E-01  5.208333333E-01 
      2448  9.176278878E-01  5.208333333E-01 
      2449  9.375763201E-01  5.208333333E-01 
      2450  9.575247525E-01  5.208333333E-01 
      2451  9.774731848E-01  5.208333333E-01 
      2452  9.974216172E-01  5.208333333E-01 
      2453  1.312097570E+00  5.212316000E-01 
      2454  1.606993788E+00  5.212337071E-01 
      2455  1.469387012E+00  5.222950812E-01 
      2456  1.174432149E+00  5.233373945E-01 
      2457  1.017080017E+00  5.233903627E-01 
      2458  1.901768670E+00  5.233966842E-01 
      2459  1.764220540E+00  5.234136378E-01 
      2460  1.331751925E+00  5.238606583E-01 
      2461  1.626644098E+00  5.239347945E-01 
      2462  1.489039345E+00  5.249601541E-01 
      2463  1.194088526E+00  5.259304383E-01 
      2464  1.036738416E+00  5.259473920E-01 
      2465  1.783868828E+00  5.261507397E-01 
      2466  1.921414936E+00  5.261698005E-01 
      2467  1.351406280E+00  5.264897166E-01 
      2468  1.646294409E+00  5.266358818E-01 
      2469  1.508691678E+00  5.276252269E-01 
      2470  1.056396816E+00  5.285044213E-01 
      2471  1.213744904E+00  5.285234822E-01 
      2472  1.803517116E+00  5.288878415E-01 
      2473  1.941061202E+00  5.289429168E-01 
      2474  1.371060635E+00  5.291187750E-01 
      2475  1.665944719E+00  5.293369691E-01 
      2476  1.528344011E+00  5.302902997E-01 
      2477  1.076055216E+00  5.310614507E-01 
      2478  1.233401281E+00  5.311165260E-01 
      2479  1.823165405E+00  5.316249433E-01 
      2480  1.960707468E+00  5.317160331E-01 
      2481  1.390714991E+00  5.317478333E-01 
      2482  1.685595030E+00  5.320380564E-01 
      2483  1.547996344E+00  5.329553726E-01 
      2484  1.095713615E+00  5.336184800E-01 
      2485  1.253057659E+00  5.337095698E-01 
      2486  1.842813693E+00  5.343620451E-01 
      2487  1.410369346E+00  5.343768916E-01 
      2488  1.980353734E+00  5.344891495E-01 
      2489  1.705245341E+00  5.347391438E-01 
      2490  1.567648677E+00  5.356204454E-01 
      2491  1.115372015E+00  5.361755094E-01 
      2492  1.272714036E+00  5.363026137E-01 
      2493  1.430023701E+00  5.370059500E-01 
      2494  1.862461981E+00  5.370991470E-01 
      2495  2.000000000E+00  5.372622658E-01 
      2496  1.724895651E+00  5.374402311E-01 
      2497  1.587301010E+00  5.382855182E-01 
      2498  1.135030415E+00  5.387325387E-01 
      2499  1.292370414E+00  5.388956575E-01 
      2500  1.449678056E+00  5.396350083E-01 
      2501  1.882110270E+00  5.398362488E-01 
      2502  1.744545962E+00  5.401413184E-01 
